,id,file_path,text,label
10,005A3cLbjw1ex2t9erm62j30jq0tmq5q.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005A3cLbjw1ex2t9erm62j30jq0tmq5q.jpg,weibo.com/u/,1
11,005A6GZrjw1et26r0q1dhj30hs0hsabk.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005A6GZrjw1et26r0q1dhj30hs0hsabk.jpg,no text,1
12,005A7a5Xjw1eqvbzd9ou6j30f00qowfm.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005A7a5Xjw1eqvbzd9ou6j30f00qowfm.jpg,"4
@12398%
weibo.com/234654459",1
13,005A7ySTjw1ev2777v12pj30hs0b5gm6.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005A7ySTjw1ev2777v12pj30hs0b5gm6.jpg,no text,1
14,005AChV9jw1etkv919gp6j30go0m80u4.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AChV9jw1etkv919gp6j30go0m80u4.jpg,no text,1
15,005Aejf6jw1ewzuh0kwkij30hv0hsdgc.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005Aejf6jw1ewzuh0kwkij30hv0hsdgc.jpg,"@}
jbo.corm/u/5.",1
16,005AfNs2jw1ev1ckpwghhj30ku112hdt.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AfNs2jw1ev1ckpwghhj30ku112hdt.jpg,no text,1
17,005AfNs2jw1ev1cksesw8j30ku1127wh.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AfNs2jw1ev1cksesw8j30ku1127wh.jpg,no text,1
18,005AfNs2jw1ev1ckur55mj30ku1124qp.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AfNs2jw1ev1ckur55mj30ku1124qp.jpg,"e00co HEA) > 22:13 G€171057% i)

FRR aA Hot

>) :
 & ovsi(in
weibo.com/u/5116377270",1
19,005AfNs2jw1ev1ckxd19dj30ku112b29.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AfNs2jw1ev1ckxd19dj30ku112b29.jpg,"e000co MEBs > 22:11 @7058% mi)

- eRobig shi y

=i | | oy onli

weibo.com/u/5116.",1
20,005AG1yAjw1ev2j41jvtlj30ch0ix0ty.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AG1yAjw1ev2j41jvtlj30ch0ix0ty.jpg,"=e b49:50

AA

—TPB SABRE T | BATS
PAE, BMRAMBR. ARAB
WaRAT, AT RAREN! Be
RAT OFERRD AANA, 1
ABANBFSRERT , HaPeT
» SDR RRA ET 17 A? dh RS
BI—tTBA, BEA AiR ABE
TREATPAT.

a

aaa
a- 8
a

a

«
aaa,",1
21,005AG1yAjw1ev2j41wf5lj30k00zlmz7.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AG1yAjw1ev2j41wf5lj30k00zlmz7.jpg,"ee0oes HERA S P7 C 0 100% =

2015 #8 A12 ARPS AE...

a BURR EEK
SY ARNE! =TAALAT ARE

RBERTATAF

492

RIL SAK AAA

RPAH Wis, 92FAY, LER y

PERE MRME Ace Fai E

FR TALL IBA

ZED TORE Ob2 1-Day

fths— Peet 7 , MEME RSA

Wh, RET”

BEF 12:32",1
22,005AG1yAjw1ev2j4284z0j30f00qodin.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AG1yAjw1ev2j4284z0j30f00qodin.jpg,"TRANS! KEABKET , VET ABI? (eee
TBieRE T Baw 7 ERS TS? |e
PSHE FB RADAR Ay ABIES AS?

DEAMAIE, MMBIBR. RMN ekas
CEBBRKRALAX? WERAZERN
Sr ILE? ORLLERBE RB | IR ARS,
A? TERRES —AY BIS AI? ED OEE
DASA ANA PULSER SA es AD REA,
KR?

RURBHAA Awa ast, BMRSRAR
SHBER, RUSTE SIERVAR, HER
MRR EF Se FEE Bs 11
KIRA, ie SBN SANA: CULE
HT «

MRGRMERREAT, BZA SRA
ZR? TERE SF LT?
FBIQE BK MEARE RACE »",1
23,005AG1yAjw1ev2j42sq3gj30k00vvgny.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AG1yAjw1ev2j42sq3gj30k00vvgny.jpg,"© [an] “F Dy dl 02% 02:08
é = 2
aa

Ao? @itaet
weibo.com/choiseont",1
24,005AG8yNjw1ep3h9wub9kj30be0f53z8.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AG8yNjw1ep3h9wub9kj30be0f53z8.jpg,no text,1
25,005AG8yNjw1ep3h9x2pm0j30f60bcwf9.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AG8yNjw1ep3h9x2pm0j30f60bcwf9.jpg,no text,1
26,005AG8yNjw1ep3h9x5yz3j30bd0f4dgk.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AG8yNjw1ep3h9x5yz3j30bd0f4dgk.jpg,no text,1
27,005AG8yNjw1ep3h9xjplbj30bf0f9gmm.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AG8yNjw1ep3h9xjplbj30bf0f9gmm.jpg,no text,1
28,005AG8yNjw1ep3h9xqd05j30f60be3z4.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AG8yNjw1ep3h9xqd05j30f60be3z4.jpg,no text,1
29,005AG8yNjw1ep3h9y0h4gj30bi0f93zu.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AG8yNjw1ep3h9y0h4gj30bi0f93zu.jpg,no text,1
30,005AGAfTjw1erxn3f4tuxj30f00qoabt.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AGAfTjw1erxn3f4tuxj30f00qoabt.jpg,"-Tslvs
weibo.com/u/5122761401",1
31,005AgWM7jw1el8r5ayu2wj30ia0h878e.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AgWM7jw1el8r5ayu2wj30ia0h878e.jpg,"RAP

ecww aan

\ 400-111-8868
www.tuhu.cn

SR > SE > PERT

BA: “ERRSERSTREAAEAR BRS

BV: ERASARSESS Sane BS

ARRGGRI2510BS (BS) ik, “BRERSRSS115 LASS Raaes
if HHSEMEIMB Ze. 1A, SPARSE SSE. $8, cee
GiiRARARBSSHS , THEETS.

ii, MLGe—* “SAHA 7 RAREAT  BRARARASS1IALAMSR
SEPOESSS9R , SIRBIE : 12331. ASU aA |!” WSR BTASMRMA Sic.

fH , SHSRRaRBSSES SANSA ENSR HA, AL ERARARSS
BAL AAS TSAR SSS. SUR TESARRS. Ree bE
4 , BRT =""

IDS TARAS “12331 RT RIE , IR ARARRSSRS LIAR , PSE
AREAS.

weibo.com/u/511",1
32,005AHawtgw1ev0r8p0jqhj30e80hsweo.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AHawtgw1ev0r8p0jqhj30e80hsweo.jpg,sane,1
33,005AHg4Gjw1eo1c7dst8xj30go0c0q3x.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AHg4Gjw1eo1c7dst8xj30go0c0q3x.jpg,no text,1
34,005AhUTGjw1ev1vdi7hnwj30et0m8q4f.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AhUTGjw1ev1vdi7hnwj30et0m8q4f.jpg,"—SPMA SEMA T ! RATS
PA— it, BHRABR. AR ep
NaH T, AThBARH! 2a

MBAS APA A AAA

RAT OAEPMM DIAN, 1
QBANBFER BMT , Hee T
» PMR AST A7A? shi
BI—FEA, BSBA Si ABIA

TH=BtPRT.

Woke

a S Pe

2 Py a
<- ""By

* on
@ a <
A hd
ca

a = Co

oa” -
isd
*

~ al a",1
35,005AhUTGjw1ev1vdjblgrj30cj0m8jsd.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AhUTGjw1ev1vdjblgrj30cj0m8jsd.jpg,"2698

3

Ba RSS AE th aE
T , SHihe-TlLWReween
arr

15a He RRA
oe Bi
SHUERSA Pa SIA

RiMAREL Hilal LIRA MRS

SIRE Y

BAZEX—-TS MBA REBA

ee |

))",1
36,005AhUTGjw1ev1vdkghf3j30ci0m8t9f.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AhUTGjw1ev1vdkghf3j30ci0m8t9f.jpg,"(S) Pies

tee

ds Q0%2a

RIM T PA a AR wT | Me
KIMASARPILAA? RR F—-RABR
SEBK, FORK GH! PSRs RI

ang

vivo.X55 L

lad ve 9

as Sade",1
37,005AhUTGjw1ev1vdllxz2j30ci0m8ab5.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AhUTGjw1ev1vdllxz2j30ci0m8ab5.jpg,"pE12:08 BF itl TT

< He ps",1
38,005AhUTGjw1ev1vdmv4e5j30ci0m8aas.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AhUTGjw1ev1vdmv4e5j30ci0m8aas.jpg,"a
bes mess 8 | pol

=
Se FI

FETA A 754 ERA

, OOF ABET

Ly BULSUE
ma

\ PBR 2 SBA eaR ATE

\ 24K TES A",1
39,005AhUTGjw1ev1vdocop7j30ci0m8my0.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AhUTGjw1ev1vdocop7j30ci0m8my0.jpg,"Sis

HEE! See!

Autumn: 5s TpEtE!

S18
Sea! RAE! ae!",1
40,005AhUTGjw1ev1vdq166lj30ch0m8q4h.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AhUTGjw1ev1vdq166lj30ch0m8q4h.jpg,"te KIS aS
Fil. (ARBRE
W) SERRA EASE
BAAN mA

eT
a RAGBRAI IE SM
6 nd Afoul

Bi AIEEE TEs

RAMPRAKLBLSRE
AT, ASABAL TERA APE
A—-PARBRT. BAB
ART, fuRA BFE
A, FRARATH. Be
RAR BRAS ah
Bt, Aree, See
20S, PRAHA
2 DOSEN, ARH
PR LR LAM, Bip
HUSA RABe. ARIES
Wrinhh, MRR. KR
ARE?",1
41,005AhUTGjw1ev1vds9xi8j30f00qodi4.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AhUTGjw1ev1vds9xi8j30f00qodi4.jpg,"PTR ARRHIAE! KERBKET ,
TERE Ta MRT RRB TS? Ile
PY PERK ABIES?

PERMEATE.

CEB ER)RRALAR? PIAS Ew
BE RBI 172A Ae Dix HERS
RAE TESA — AY IDS ilk TB?

RE ILRE—
3B? A sae

#a? Wypite

LTT HEI? (eRe

MMBIBR. MAN eke

4

iE RS te

ASA ABATE BLLAER S228 6 Ba EA

aa

RAMA DB ranond A
TARERWES AA, ‘

HS. BRSRAR
RSME RCR, BK
BG ee AB RN]

AR, iS ett Te: MTL
HT
DRE eee Ts RAZR RA

MEET oI ERR

FR hi

RARE 0",1
42,005AKGVljw1eow2rcb39nj30k00zkmz8.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AKGVljw1eow2rcb39nj30k00zkmz8.jpg,"2.8 Aty¥50.0

PHe(5)

© HBAKBALSK231S(GSK... S BNRILA

& 022-27228882

6 HEE

EH. OREB. CER, AMA. eek
A. Bi+A, bea

2 BPs

5] BIE FN Ot
MVAY{&):11:30-14:00 17:00-21:30

“(ot
tt

i}

i) 4 FA EE HuEAPP

ct

weibo.com/u/51.

BUS",1
43,005AmQEqjw1eob7m79y21j30db0hs41o.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AmQEqjw1eob7m79y21j30db0hs41o.jpg,no text,1
44,005AmQEqjw1eob7m7jryfj30db0hs0vd.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AmQEqjw1eob7m7jryfj30db0hs0vd.jpg,no text,1
45,005AmQEqjw1eob7m8r5mwj30dc0hs77h.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AmQEqjw1eob7m8r5mwj30dc0hs77h.jpg,no text,1
46,005AmQEqjw1eob7m9iydkj30dc0hsq49.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AmQEqjw1eob7m9iydkj30dc0hsq49.jpg,"OBLEH
weibo.com/u/5118057866",1
47,005AmQEqjw1eob7m9zubej30dc0hs0vq.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AmQEqjw1eob7m9zubej30dc0hs0vq.jpg,"aaah
Qosven
0.com/u) 5118057866",1
48,005AmQEqjw1eob7maafjpj30dc0hsmyp.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AmQEqjw1eob7maafjpj30dc0hsmyp.jpg,"Seay

weibo.com/u/511805786",1
49,005AmQEqjw1eob7mb1ifdj30dc0hsac7.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AmQEqjw1eob7mb1ifdj30dc0hsac7.jpg,")
Ke. © oavan
}0.com/u/5118057866",1
50,005AmQEqjw1eob7mjh4azj30db0hstat.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AmQEqjw1eob7mjh4azj30db0hstat.jpg,no text,1
51,005AmQEqjw1eob7nsg430j30db0hsdib.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AmQEqjw1eob7nsg430j30db0hsdib.jpg,no text,1
52,005ANWkpjw1ev11zvrknwj30hs0cqq4z.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005ANWkpjw1ev11zvrknwj30hs0cqq4z.jpg,"ELM, ARMBRLT, SIILE
AKABS EMT, HAILEISIE! KER
SREANMGRLO? PRIGELAM,

HETATT! MVEA TSI? RAPE T

%, AFMESBIER, LAMA NSBH

Dh, BRASH, BS
ABET, RAM KT, LRMWAMAS T

RNMRESHT, AtAERE WIE, Fl
REBBREN! BASH SRS
!

cite

145} Shay",1
53,005Ao6l2jw1erxvzl7jq7j30hs0hsmxw.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005Ao6l2jw1erxvzl7jq7j30hs0hsmxw.jpg,"BATRA F photophoto cn

weibo.corn/u/5:",1
54,005APbC7jw1et9jgt938gj30hs0hsab9.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005APbC7jw1et9jgt938gj30hs0hsab9.jpg,no text,1
55,005AQKDZgw1epes4fjeahj30f00hl40x.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AQKDZgw1epes4fjeahj30f00hl40x.jpg,"“ BONIEIPR, Silt

x TH”

it",1
56,005ASjpyjw1elmaaj40q2j30k00dcwg9.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005ASjpyjw1elmaaj40q2j30k00dcwg9.jpg,18:32 ACH soopietiAseeS SB,1
57,005AUeu4jw1eraq1hfe26j30hs0nqtab.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AUeu4jw1eraq1hfe26j30hs0nqtab.jpg,no text,1
58,005AUrzpjw1eh822obxvrj30j60dx76n.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AUrzpjw1eh822obxvrj30j60dx76n.jpg,"DSS SE BORA ER BIBER] TEI:
Heo s| HEE te, HH, —FOR ER
LASAW, AHAIESEMAKRER.
PENA gee tase ake ao PR
SAREE A, BAB RIER ASSAF,
MR EIPMESA, FA ORT...",1
59,005AvbzFjw1es8x8zd1atj30az0dtmxp.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AvbzFjw1es8x8zd1atj30az0dtmxp.jpg,no text,1
60,005Avv17jw1eh0rrcpz8kj30c80lnac5.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005Avv17jw1eh0rrcpz8kj30c80lnac5.jpg,"(255 (PE) BRAS]

APSA BARALSLLAMES SREDELMSRAS
RELRAEGK—-S, KASAM:

1, HIKERS BSSRERE. PARRA
PSII. RIOR, HATSR RE ARES UE aS Ree
At RAR. BA!

2 PARRA EMURASSM—TA, ARARAE)
ZR SS |

2 KASS PEAR IS HBS, A
WIMBSSRELORE, AARNE.

4 BAREILED, MTERSSRABM REL
RAPER BE REO A SERA SSR. RE
PAVERS EAL RMA. HATS EA
Bl!

8 SIT MUR PITS R ERE. (Bia AD
B, RNRG SMA ST MARS ANAL.

20145318
25 (FE) ABRAal

9 RRM",1
61,005AYEEhjw1ev1n55khhcj30k00y6th8.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AYEEhjw1ev1n55khhcj30k00y6th8.jpg,"BGH Ree

BscRibinsake SATs, ANA
SLABS , LA BINA SEIZ, shel
ATAIRRBAMAATEL? BEER IA
ESB oO aw | LiaS ) ik? MARR
ABET XERES El DUAR ortet yet
‘*, BAM SARS DRS
FUTSAIEH EH HERBARTEASOWe
DUAKEAR SEEN? RRAKIABA
A? BUTATAIRALAMS(ARXASH
AYERS ELAR PER BUT LA
2A HABRAU oles 75 28 LES AIRES MIX
ing ATLAS AEA SRT
Sta SAE TATA tala

ESiaiall
tae ea
=e

ssrezapS VAI 136 @O&

7A @ #t © ©",1
62,005AYEEhjw1ev1n5dewo9j30k00vd14o.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AYEEhjw1ev1n5dewo9j30k00vd14o.jpg,".eizdc Fla hse!
WEX11:34

KEKE RAE RM ARETGE MLAB

BC VEBSUNA SMmeza",1
63,005AYEEhjw1ev1n5gkesdj30jz0zkafi.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AYEEhjw1ev1n5gkesdj30jz0zkafi.jpg,"eoeco PHBA 4G B412:49

<ikE 105)38 87

HAS

“BHA A IBS AHS 450-6 Wee

ABI PHA ° OP SCM BG BAEZ! » —NAIER BEI

77
PLAH (HRB 7600S A, ASHBIE) T KiB AB AAI
HDIARA AIL LCOOS AD, MRS RIB, 3
AGATA HAA, ARA oH

RR,
AP

@(#BRea weibo.com/517703451",1
64,005AYEEhjw1ev1n5iuq4dj30f00qon27.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AYEEhjw1ev1n5iuq4dj30f00qon27.jpg,"eooes HEM FF1:05 @ 37% a>

< 4

BAGTA RA 2/)it
1BRRAZAMRERR BADER
BISA

22 RA-RE SER MRR
AACR RADRMR
3 JEM MA k RB
Coie Me Ha) PPO} 4h S8—Ay fal ie
BRK BUNMAMR RPT ARDY
Syat
4 AKER Pia O+ Osh Az
DAN iat NSA
FY BEBE (bE BK RS PE RHE
AAS BSA 52 BD ABE a SD ES
ERBMR RMUMKER
SHI A OS a eK RRA
ASD Se aWE GRRL SM
62 Ech RNMENAEB BR
BMP
TRUM E WEBER AAMT
RRA A AL
SIXIFBM RAKASYARH

ay

an",1
65,005AYEEhjw1ev1n5kipdmj30ch0m876i.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AYEEhjw1ev1n5kipdmj30ch0m876i.jpg,"4 nena ihe

Eiht. CSR BIE
W) SERRA -EASEL
BAAN mA

a
a MEERA AWARE SM

a ud Accu

RPSL Fe BRR
RET, AARAC TERA AE
A—-PDRMBRT, ERB
ART, faa BFE Lt
A, FRARATH, Be
HAR ABR A RAS BS
BC, —AaCse, =A
ROSK, PRARARB
? PBIB EEKIN, ARABI
PRL RRL EAE, Bp
BUSS AB. ARIES
WTI, WRK. KR
RHE?",1
66,005AYEEhjw1ev1n5lfkv8j30hs0b5t9q.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AYEEhjw1ev1n5lfkv8j30hs0b5t9q.jpg,"f Mr.Liu 22
aie “BRE AF RHEL ZZ 1]!",1
67,005AYEEhjw1ev1n5n3rhpj30ee0kqq4k.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AYEEhjw1ev1n5n3rhpj30ee0kqq4k.jpg,"ABA eBAL AME J | ZL
PRA— tet, BMRA. ARAB
RamHT, ATER! Be

PLEA AAA AAA
RAT AAG RASA, 1
SEAN Fea ney, hae Ty
» HDMI AGE T 17 A? He
BI—THA, BEA Biba

x
a
i. Pe a
8:
a “es
a ri
F a
3 sid
sina or]

=o

i oj",1
68,005AYEEhjw1ev1n5qr5bzj30sg0h3gnb.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AYEEhjw1ev1n5qr5bzj30sg0h3gnb.jpg,"“RIKILA AI AAA BINBSAER, CRN SE
MAK, Beth AAS ie 3 HW] Fie Ua eh 5 BS
REA TAEF LARA

@Amy=i
weilbo.corn/u/2",1
69,005AYEEhjw1ev1n5rkgabj30c80gb75a.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AYEEhjw1ev1n5rkgabj30c80gb75a.jpg,no text,1
70,005AYMpwjw1eq1hp7o1iaj30hs0hsjuo.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AYMpwjw1eq1hp7o1iaj30hs0hsjuo.jpg,"Of] MPR RELIEF

RIREEPS , tOAR AER PROAR
SRAR , (CARR FI , ISA a
TKS , AAANRSS , ZAR, MACS
BUSCICH FNS , RIS| FORA AB SCIE , BBN
ero, ARRHER , RARER AARAER

FUMAREBIM , MEARBRER AMI , Bixtt
HAalz , SASSR SHA RABL , AIL
SHAMAKE , iXHHIAM , AAREAL, aA
FARIA , MAIER , Betas tt
& , SAR BE.....",1
71,005AYMpwjw1eqmmon59auj309l0dd0tv.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AYMpwjw1eqmmon59auj309l0dd0tv.jpg,"(Az)

KERR
EDA T FE
BRHF),

RBH I “TRAE” ES
01108 01:37 sk RAR",1
72,005AzY9Sjw1eqw4l1pszvj30f00qotad.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005AzY9Sjw1eqw4l1pszvj30f00qotad.jpg,"AY

SEE

weibo.com/u/5121184988",1
73,005B2IqAjw1etl3gfvxmkj30hs0d6wfc.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005B2IqAjw1etl3gfvxmkj30hs0d6wfc.jpg,no text,1
74,005BalYyjw1er7jq91wu7j30hs0nqdiv.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005BalYyjw1er7jq91wu7j30hs0nqdiv.jpg,no text,1
75,005BB0oFjw1etjeuvmcsoj30f10qotak.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005BB0oFjw1etjeuvmcsoj30f10qotak.jpg,"-84 1.94K/s > 12:48

<&a mee

EAR (MARES:
7340827 1009992009060006). z
ik, 197429 R10BH+, ARtbuE: HH
: 33032919740910353X.",1
76,005BB0oFjw1evioddcbevj30c80axdg7.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005BB0oFjw1evioddcbevj30c80axdg7.jpg,"e:;

SATA",1
77,005BdBpUjw1exc6thtxx7j308w0fs3yn.jpg,D:\DATASET\Text_Image_Checkworthy_Extn\weibo\rumor_images\005BdBpUjw1exc6thtxx7j308w0fs3yn.jpg,no text,1
